Series Name,Country/Region,Year,Value
GDP growth (annual %),Vanuatu,2021,-1.55229489129462
GDP growth (annual %),Venezuela,2021,
GDP growth (annual %),Vietnam,2021,2.55372852648131
GDP growth (annual %),Virgin Islands (U.S.),2021,3.66760707873814
GDP growth (annual %),West Bank and Gaza,2021,7.01198227592003
GDP growth (annual %),"Yemen, Rep.",2021,
GDP growth (annual %),Zambia,2021,6.23492204726448
GDP growth (annual %),Zimbabwe,2021,8.46801689759531
"Inflation, consumer prices (annual %)",Afghanistan,2021,5.13320340824963
"Inflation, consumer prices (annual %)",Albania,2021,2.04147163139545
"Inflation, consumer prices (annual %)",Algeria,2021,7.22606307415477
"Inflation, consumer prices (annual %)",American Samoa,2021,
"Inflation, consumer prices (annual %)",Andorra,2021,
"Inflation, consumer prices (annual %)",Angola,2021,25.7542948841891
"Inflation, consumer prices (annual %)",Antigua and Barbuda,2021,2.06299638545334
"Inflation, consumer prices (annual %)",Argentina,2021,
"Inflation, consumer prices (annual %)",Armenia,2021,7.18483629443371
"Inflation, consumer prices (annual %)",Aruba,2021,
"Inflation, consumer prices (annual %)",Australia,2021,2.86391042204994
"Inflation, consumer prices (annual %)",Austria,2021,2.7666666666667
"Inflation, consumer prices (annual %)",Azerbaijan,2021,6.65029912708779
"Inflation, consumer prices (annual %)",Bahamas,2021,2.90491262928478
"Inflation, consumer prices (annual %)",Bahrain,2021,-0.60631938514085
"Inflation, consumer prices (annual %)",Bangladesh,2021,5.54565430773473
"Inflation, consumer prices (annual %)",Barbados,2021,
"Inflation, consumer prices (annual %)",Belarus,2021,9.46028389623103
"Inflation, consumer prices (annual %)",Belgium,2021,2.44024851144084
"Inflation, consumer prices (annual %)",Belize,2021,3.23563659237071
"Inflation, consumer prices (annual %)",Benin,2021,1.73353962694036
"Inflation, consumer prices (annual %)",Bermuda,2021,
"Inflation, consumer prices (annual %)",Bhutan,2021,7.3468144053353
"Inflation, consumer prices (annual %)",Bolivia,2021,0.737383721452275
"Inflation, consumer prices (annual %)",Bosnia and Herzegovina,2021,1.98163900587622
"Inflation, consumer prices (annual %)",Botswana,2021,7.24097765588442
"Inflation, consumer prices (annual %)",Brazil,2021,8.30165975585673
"Inflation, consumer prices (annual %)",British Virgin Islands,2021,
"Inflation, consumer prices (annual %)",Brunei,2021,1.73341388450593
"Inflation, consumer prices (annual %)",Bulgaria,2021,3.29774435299515
"Inflation, consumer prices (annual %)",Burkina Faso,2021,3.65353287214209
"Inflation, consumer prices (annual %)",Burundi,2021,8.40453845076341
"Inflation, consumer prices (annual %)",Cabo Verde,2021,1.86215297494647
"Inflation, consumer prices (annual %)",Cambodia,2021,2.92073477592949
"Inflation, consumer prices (annual %)",Cameroon,2021,2.27185762503637
"Inflation, consumer prices (annual %)",Canada,2021,3.39519318527528
"Inflation, consumer prices (annual %)",Cayman Islands,2021,
"Inflation, consumer prices (annual %)",Central African Republic,2021,4.25936417542868
"Inflation, consumer prices (annual %)",Chad,2021,-0.772844370359139
"Inflation, consumer prices (annual %)",Channel Islands,2021,
"Inflation, consumer prices (annual %)",Chile,2021,4.52456838259144
"Inflation, consumer prices (annual %)",China,2021,0.981015135544882
"Inflation, consumer prices (annual %)",Colombia,2021,3.49505757399448
"Inflation, consumer prices (annual %)",Comoros,2021,
"Inflation, consumer prices (annual %)",Congo (Kinshasa),2021,
"Inflation, consumer prices (annual %)",Congo (Brazzaville),2021,1.7156427545126
"Inflation, consumer prices (annual %)",Costa Rica,2021,1.72647755109241
"Inflation, consumer prices (annual %)",Cote d'Ivoire,2021,4.09195189692863
"Inflation, consumer prices (annual %)",Croatia,2021,2.55450699642041
"Inflation, consumer prices (annual %)",Cuba,2021,
"Inflation, consumer prices (annual %)",Curacao,2021,
"Inflation, consumer prices (annual %)",Cyprus,2021,2.44608867175474
"Inflation, consumer prices (annual %)",Czechia,2021,3.83984491500146
"Inflation, consumer prices (annual %)",Denmark,2021,1.8530454398968
"Inflation, consumer prices (annual %)",Djibouti,2021,1.18191775339802
"Inflation, consumer prices (annual %)",Dominica,2021,1.4831944499819
"Inflation, consumer prices (annual %)",Dominican Republic,2021,8.24300347981809
"Inflation, consumer prices (annual %)",Ecuador,2021,0.133251386096389
"Inflation, consumer prices (annual %)",Egypt,2021,5.21404940513043
"Inflation, consumer prices (annual %)",El Salvador,2021,3.46692585313082
"Inflation, consumer prices (annual %)",Equatorial Guinea,2021,-0.0971007664640198
"Inflation, consumer prices (annual %)",Eritrea,2021,
"Inflation, consumer prices (annual %)",Estonia,2021,4.65316673847473
"Inflation, consumer prices (annual %)",Eswatini,2021,
"Inflation, consumer prices (annual %)",Ethiopia,2021,26.8395221557722
"Inflation, consumer prices (annual %)",Faroe Islands,2021,
"Inflation, consumer prices (annual %)",Fiji,2021,0.155855722131516
"Inflation, consumer prices (annual %)",Finland,2021,2.19457432340007
"Inflation, consumer prices (annual %)",France,2021,1.64233141038385
"Inflation, consumer prices (annual %)",French Polynesia,2021,
"Inflation, consumer prices (annual %)",Gabon,2021,1.0869074651941
"Inflation, consumer prices (annual %)",Gambia,2021,7.37034758876618
"Inflation, consumer prices (annual %)",Georgia,2021,9.56691433824769
"Inflation, consumer prices (annual %)",Germany,2021,3.06666666666673
"Inflation, consumer prices (annual %)",Ghana,2021,9.9710886750444
"Inflation, consumer prices (annual %)",Gibraltar,2021,
"Inflation, consumer prices (annual %)",Greece,2021,1.22382501019854
"Inflation, consumer prices (annual %)",Greenland,2021,
"Inflation, consumer prices (annual %)",Grenada,2021,1.21951193916838
"Inflation, consumer prices (annual %)",Guam,2021,
"Inflation, consumer prices (annual %)",Guatemala,2021,4.26105127422813
"Inflation, consumer prices (annual %)",Guinea,2021,12.5972882566934
"Inflation, consumer prices (annual %)",Guinea-Bissau,2021,2.24248879577659
"Inflation, consumer prices (annual %)",Guyana,2021,5.03285574626702
"Inflation, consumer prices (annual %)",Haiti,2021,16.8415240198785
"Inflation, consumer prices (annual %)",Honduras,2021,4.48087963413445
"Inflation, consumer prices (annual %)","Hong Kong SAR, China",2021,1.56875834445922
"Inflation, consumer prices (annual %)",Hungary,2021,5.11096534382855
"Inflation, consumer prices (annual %)",Iceland,2021,4.44423970189739
"Inflation, consumer prices (annual %)",India,2021,5.13140747176369
"Inflation, consumer prices (annual %)",Indonesia,2021,1.56012990525673
"Inflation, consumer prices (annual %)",Iran,2021,43.3890162681514
"Inflation, consumer prices (annual %)",Iraq,2021,6.04186489058044
"Inflation, consumer prices (annual %)",Ireland,2021,2.34034113447044
"Inflation, consumer prices (annual %)",Isle of Man,2021,
"Inflation, consumer prices (annual %)",Israel,2021,1.51020047690539
"Inflation, consumer prices (annual %)",Italy,2021,1.87378325762481
"Inflation, consumer prices (annual %)",Jamaica,2021,5.86278242801063
"Inflation, consumer prices (annual %)",Japan,2021,-0.233352779398264
"Inflation, consumer prices (annual %)",Jordan,2021,1.34609377243118
"Inflation, consumer prices (annual %)",Kazakhstan,2021,8.04147134028396
"Inflation, consumer prices (annual %)",Kenya,2021,6.10793603659176
"Inflation, consumer prices (annual %)",Kiribati,2021,2.05361676773907
"Inflation, consumer prices (annual %)","Korea, Dem. People's Rep.",2021,
"Inflation, consumer prices (annual %)",South Korea,2021,2.49833333333339
"Inflation, consumer prices (annual %)",Kosovo,2021,3.35369139207997
"Inflation, consumer prices (annual %)",Kuwait,2021,3.42362947609188
"Inflation, consumer prices (annual %)",Kyrgyz Republic,2021,11.9050398185147
"Inflation, consumer prices (annual %)",Laos,2021,3.75562036658877
"Inflation, consumer prices (annual %)",Latvia,2021,3.27582937431156
"Inflation, consumer prices (annual %)",Lebanon,2021,154.756096023393
"Inflation, consumer prices (annual %)",Lesotho,2021,6.04774591950676
"Inflation, consumer prices (annual %)",Liberia,2021,7.81559385858648
"Inflation, consumer prices (annual %)",Libya,2021,2.86833027751019
"Inflation, consumer prices (annual %)",Liechtenstein,2021,
"Inflation, consumer prices (annual %)",Lithuania,2021,4.68354420903453
"Inflation, consumer prices (annual %)",Luxembourg,2021,2.52692009066166
"Inflation, consumer prices (annual %)","Macao SAR, China",2021,0.0264543647054126
"Inflation, consumer prices (annual %)",Madagascar,2021,5.81225118787715
"Inflation, consumer prices (annual %)",Malawi,2021,9.33014410835212
"Inflation, consumer prices (annual %)",Malaysia,2021,2.47710241465447
"Inflation, consumer prices (annual %)",Maldives,2021,0.543149688737013
"Inflation, consumer prices (annual %)",Mali,2021,3.92560283104276
"Inflation, consumer prices (annual %)",Malta,2021,1.49789217934724
"Inflation, consumer prices (annual %)",Marshall Islands,2021,
"Inflation, consumer prices (annual %)",Mauritania,2021,3.56516484650185
"Inflation, consumer prices (annual %)",Mauritius,2021,4.02852888157383
"Inflation, consumer prices (annual %)",Mexico,2021,5.68920847683753
"Inflation, consumer prices (annual %)",Micronesia,2021,3.19128406597466
"Inflation, consumer prices (annual %)",Moldova,2021,5.10641129002836
"Inflation, consumer prices (annual %)",Monaco,2021,
"Inflation, consumer prices (annual %)",Mongolia,2021,7.35281243380219
"Inflation, consumer prices (annual %)",Montenegro,2021,2.41080198403165
"Inflation, consumer prices (annual %)",Morocco,2021,1.40195883962006
"Inflation, consumer prices (annual %)",Mozambique,2021,6.40847652975692
"Inflation, consumer prices (annual %)",Myanmar,2021,
"Inflation, consumer prices (annual %)",Namibia,2021,3.61690530108814
"Inflation, consumer prices (annual %)",Nauru,2021,
"Inflation, consumer prices (annual %)",Nepal,2021,4.14968003360264
"Inflation, consumer prices (annual %)",Netherlands,2021,2.67572008805385
"Inflation, consumer prices (annual %)",New Caledonia,2021,
"Inflation, consumer prices (annual %)",New Zealand,2021,3.94112060778728
"Inflation, consumer prices (annual %)",Nicaragua,2021,4.92841396948968
"Inflation, consumer prices (annual %)",Niger,2021,3.8378680284051
"Inflation, consumer prices (annual %)",Nigeria,2021,16.9528457221608
"Inflation, consumer prices (annual %)",North Macedonia,2021,3.23074912132919
"Inflation, consumer prices (annual %)",Northern Mariana Islands,2021,
"Inflation, consumer prices (annual %)",Norway,2021,3.48388055266678
"Inflation, consumer prices (annual %)",Oman,2021,1.68221185876085
"Inflation, consumer prices (annual %)",Pakistan,2021,9.49621056124947
"Inflation, consumer prices (annual %)",Palau,2021,2.6124818577648
"Inflation, consumer prices (annual %)",Panama,2021,1.63070337301898
"Inflation, consumer prices (annual %)",Papua New Guinea,2021,4.48359014042398
"Inflation, consumer prices (annual %)",Paraguay,2021,4.787983101236
"Inflation, consumer prices (annual %)",Peru,2021,4.27166381536798
"Inflation, consumer prices (annual %)",Philippines,2021,3.92718022100332
"Inflation, consumer prices (annual %)",Poland,2021,5.05502704719272
"Inflation, consumer prices (annual %)",Portugal,2021,1.26565719069044
"Inflation, consumer prices (annual %)",Puerto Rico,2021,
"Inflation, consumer prices (annual %)",Qatar,2021,2.30446565742003
"Inflation, consumer prices (annual %)",Romania,2021,5.05232876096582
"Inflation, consumer prices (annual %)",Russia,2021,6.69445891957612
"Inflation, consumer prices (annual %)",Rwanda,2021,-0.391346748300791
"Inflation, consumer prices (annual %)",Samoa,2021,3.13320473174494
"Inflation, consumer prices (annual %)",San Marino,2021,1.61551411551421
"Inflation, consumer prices (annual %)",Sao Tome and Principe,2021,8.13777038378732
"Inflation, consumer prices (annual %)",Saudi Arabia,2021,3.06328988941547
"Inflation, consumer prices (annual %)",Senegal,2021,2.18032278088147
"Inflation, consumer prices (annual %)",Serbia,2021,4.08510285335102
"Inflation, consumer prices (annual %)",Seychelles,2021,9.76909936973542
"Inflation, consumer prices (annual %)",Sierra Leone,2021,11.8739588840234
"Inflation, consumer prices (annual %)",Singapore,2021,2.30485959040484
"Inflation, consumer prices (annual %)",Sint Maarten (Dutch part),2021,
"Inflation, consumer prices (annual %)",Slovakia,2021,3.14960629921268
"Inflation, consumer prices (annual %)",Slovenia,2021,1.91706506089259
"Inflation, consumer prices (annual %)",Solomon Islands,2021,-0.115437894412839
"Inflation, consumer prices (annual %)",Somalia,2021,
"Inflation, consumer prices (annual %)",South Africa,2021,4.61874544887136
"Inflation, consumer prices (annual %)",South Sudan,2021,10.5167158294359
"Inflation, consumer prices (annual %)",Spain,2021,3.0931351197642
"Inflation, consumer prices (annual %)",Sri Lanka,2021,7.01478071238195
"Inflation, consumer prices (annual %)",St. Kitts and Nevis,2021,1.195688870384
"Inflation, consumer prices (annual %)",St. Lucia,2021,2.41070312174393
"Inflation, consumer prices (annual %)",St. Martin (French part),2021,
"Inflation, consumer prices (annual %)",St. Vincent and the Grenadines,2021,1.57272932500558
"Inflation, consumer prices (annual %)",Sudan,2021,359.093040778999
"Inflation, consumer prices (annual %)",Suriname,2021,59.1196626251977
"Inflation, consumer prices (annual %)",Sweden,2021,2.16319736447153
"Inflation, consumer prices (annual %)",Switzerland,2021,0.581814168489856
"Inflation, consumer prices (annual %)",Syria,2021,
"Inflation, consumer prices (annual %)",Tajikistan,2021,
"Inflation, consumer prices (annual %)",Tanzania,2021,3.69091958802199
"Inflation, consumer prices (annual %)",Thailand,2021,1.23039541318384
"Inflation, consumer prices (annual %)",Timor-Leste,2021,3.69792094666786
"Inflation, consumer prices (annual %)",Togo,2021,4.1862150652352
"Inflation, consumer prices (annual %)",Tonga,2021,5.64051140636751
"Inflation, consumer prices (annual %)",Trinidad and Tobago,2021,2.05922746915458
"Inflation, consumer prices (annual %)",Tunisia,2021,5.706350208307
"Inflation, consumer prices (annual %)",Turkey,2021,19.5964926913324
"Inflation, consumer prices (annual %)",Turkmenistan,2021,
"Inflation, consumer prices (annual %)",Turks and Caicos Islands,2021,
"Inflation, consumer prices (annual %)",Tuvalu,2021,
"Inflation, consumer prices (annual %)",Uganda,2021,2.20457204757414
"Inflation, consumer prices (annual %)",Ukraine,2021,9.36313917695223
"Inflation, consumer prices (annual %)",United Arab Emirates,2021,0.179935336174431
